name	date	rate	text	helpful
Abdul Qayum	2021-01-19	5	This is the best learning app I really love it. It has its unique features which are pretty incredible like you can make your own private class, you can use other screen control, you can share your screen so others can see, it's graphics are superb, It's intelligent features really make us study good it is the best online class ever	1750
Najaah M	2021-01-21	2	Ever since the update, my camera does not show, but instead it displays a black screen for me. I had to uninstall the app, then re-install and it finally worked. However, when I come out of zoom then enter it again, I appear as a black screen AGAIN. I cant keep uninstalling and reinstalling! Ridiculous.	26
ATrueLilac	2021-01-23	3	Now zoom is a really good app for the time we are in right now. But bugs need to be fixed. Now I'm in PGCPS which requires you to verify that your a student there to join meetings with a teacher or staff from there. When I put the meeting ID it brings me to the zoom website where I verify myself but once I do the verification I can't launch the meeting on the app and there becomes a Neverending loop of failure. Please fix this bug so I can join my classes with ease.	16
Bhuvnesh Jain	2021-06-04	3	Required some improvement working in slow network and show more members in screen	0
THEORY COM	2021-05-04	3	Easy controls and good interface but while the meeting is going on there would be a voice problem on a high speed broadband and even it lags i request to fix this glitch	0
S K gamer	2021-05-11	1	The zoom app is easy to use but mic is not working properly after unmuting from my side the voice doesn't go towards host it is huge problem because of this problem we couldn't talk with host	0
Suresh Kesamneni	2021-06-09	5	Nice app there are no ads in this zoom app nice app	0
Ajit Prajapati	2021-02-18	1	My review got deleted. This app needs improvement. It consumes too much data and battery on mobile, it is not compatible with Bluetooth devices. While using this application on laptop my bluetooth headphone works perfectly after downloading add-on for suppressing background noise which is not available for mobile. Using this app on mobile is not recommended.	165
Uday Kumar vijay	2021-07-07	5	This is very good app 💯💯 but connecting prblm solve this and report	0
Ranjita Behera	2021-06-07	5	Zoom is the best app it is very nice i love to take a class on it	0
Jean Gomez	2021-05-06	5	In a year of darkness and isolation Zoom enabled me to meet with my church group and be uplifted. Thank you so much for this app it was a blessing.	0
Muhammed Talha	2021-02-27	2	I am reducing my stars froms 4 to 2..the reason behind this is that I'm facing a lot of issue related to voice when i share my screen... when i share screen, open something from gallery...then it works on and off... sometimes the voice goes to recipient and sometime not... I'm facing this for quite a long time...and writing this review so that anyone from technical side may help	30
Anupriya Sarkar	2021-07-08	5	Excellent app for meetings and online classes	0
Phamhring Sengul	2021-06-25	5	So far good.Depends on net providers.	0
Joanna A.	2021-03-15	3	I've used the ZOOM Cloud Meetings for various groups that I belong to, since the pandemic started. I am gradually learning all the properties that this app. has, and am amazed by some of the things one can do. However, there are times when the other folk's speaking is broken up, & that's annoying 😒.	30
Anudeep Reddy	2021-05-19	1	I won't give single star also Because it's not connecting for single class Such a worst app	0
Justin Joanus	2021-07-09	5	I really appreciate the services from zoom thank you again.	0
Amol Suryavanshi	2021-04-12	1	Wrost application. Unable to attend any meeting. Always gives error code 104122. If you try get the support.and resolution is reinstall the application. Application and support both are to wrost.	2
Harpreet Kour	2021-04-15	5	This is the bestest app for meeting . I am 12 and I know to operate it very well at own easy to operate many features like screen sharing and etc. I rate it 5 because of outstanding performance. Bestest appp of metting 🤓	13
Shahroom Khan	2021-06-30	5	Very nice and helpful app for meetings	0
Bhagirathi Patra	2021-06-22	5	Without any obsruction everything goes on smoothly	0
pooja saten	2021-05-23	5	Very good for meetings and chatting	0
Bhaskar muppavarapu	2021-07-07	3	Not bad It's more use full for online classes 😁	0
chef karan saini	2021-06-03	1	I updated maximum time but their is no showing of virtual background	0
Tulsidas Kargathra	2021-06-22	5	We find very useful for daily communication	0
Yogesh Kumar	2021-06-05	1	Very bad. Trying many time but not connected to meeting.	0
Darshil Patel	2021-07-09	1	After update of 28 june app could not connect to meeting	0
Enitan Monday	2021-05-04	5	A very nice helping app, I love it. Keep up the good work, and may jehovah bless u all.	0
Thenmoly Thenmoly	2021-06-25	5	Zoom is very useful but if you increase the time we can get more useful	1
Vishakha Gupta	2021-07-08	3	All thing. Is good but there is a little bit problem in zoom. Sometime the app is not working .....	0
Cailleach MacDonald	2021-04-30	5	Great Ive used earlier versions. Superb! Thank you. CM	0
Shubham Sharma	2021-04-22	2	Zoom have to fix login problem	0
Trilokanath Rout	2021-07-07	1	New updates app was crash	0
Basit .Buzdar	2021-04-21	5	Thank you alot for this app but i want you to fix this problem about the microphone,it takes me a while to turn it on if you can fix it thank you very much! :)	1
MR MOUNTANA	2021-06-22	1	I JUST JOIN THE CLASS AND THE TEACHER VOICE IS VERY SLOW THAT WHY I AM RATING IT 1 STAR	0
Ivo Wirawan	2021-06-23	5	Constantly smooth Video calls n meetings. 5 stars ⭐👌🏻	0
Maria Zahoor	2021-05-31	3	I found this app good but from two days it's not working properly	0
Mursalin	2021-04-13	1	I am facing a problem during my zoom classes during my classes zoom app is automatically back and automatically reconnecting this thing is doing many times and I am not able to attend my zoom class very well So please fix this problem as soon as posible. Thank you	1
Musrif Sandeep	2021-04-14	5	It is a wonderful app l learnt a lot from this app during lockdown zoom classes gave me a lot of knowledge and l learnt how to conduct classes online it is a great experience in using to conduct online classes in zoom it is the only app which gets minor internet inconnectios mostly l conducted classes successfully so I suggest it is a good app.	2
Jean Brannon	2021-04-29	1	Not able to hear a sound.	0
Sarang Hajare	2021-04-20	1	Unable to connect bluetooth headset after returning from homescreen. Keep editing pen a little away from screen, there is always chances of mistouch.	0
Lorna Anderson	2021-06-09	5	Clear and easy to operate.	0
Vishal sadh	2021-06-02	4	Good to attend class on it .it's good to connect the lecture	0
Patel Praful	2021-05-20	5	Very clear sound & picture. Thanksalot lot.	0
Mahin N.Mohammed	2021-06-10	1	Even pubg and free fire dosent heat my phone but thanks to zoom 🙂 it becomes a heat iron so that u can press my clothes 😒	0
Rohtash Gupta	2021-05-01	5	It is really very amazing app. And I like its features.	1
DANISH Sajjan	2021-07-09	5	I give 4 stars to this this app help us lot in studying online no bugs and all Nice app	0
Fisi Tauetau	2021-06-21	2	Zoom awesome very effective easy fast communicatiln	0
Akanksha Gupta	2021-02-03	1	This is the worst ever experience in this month. The meeting gets exit automatically and restarts again. I dont is this just happening with me or others too. In 1 hour of meeting it disconnected 10time in a consecutive row and then takes 4 to 5 minutes to restart and Connect with audio don't know why this is happening. Can't you fix my problem. I am so frustrated mentally, as theres loss of my lec due to this I can't even write the notes properly whichever it is given in lec.	83
Karen Glover	2021-04-25	5	Great tool for doing virtual meetings	0
Mousumi Basu	2021-06-21	2	Umm .. When i go from zoom to any other app its shows my video off its so annoying...plzzz do something i attend my online classes and i am going to have my exams if i go to WhatsApp then it will show off plzz see to it my marks will be deducted	0
Salman Rehman	2021-06-05	3	Add new quality option so that we can change the quality of video from HD to low quality. It's completely using daily data for classes..... Get the update as soon as possible..	0
Aadyaashakti Mishra	2021-05-09	5	So far good experience end to end encrypted	0
annelle bauer	2021-05-05	5	This is great at Christmas we all get on zoom and tell everyone MERRY CHRISTMAS AND HAPPY NEW YEAR !	0
Whit Taylor	2021-04-18	5	Zoom is a breakthrough app. Now it's easy to participate in a class, a conference, or have a virtual tête-à-tête with an old classmate.	2
DJ Matt Perry	2021-05-20	5	Zoom is a groundbreaking technology and right now nothing else on the market comes close!	0
Didigul Ruban	2021-07-02	5	Good app for group call and chat	0
Prahlad Ray	2021-05-21	5	Nice app for children on confrience video for studying.	0
starkidd	2021-05-08	4	It is OK but when u change your background it starts to glitch like mad	0
Ria Seth	2021-06-08	2	Virtual background option is not visible on phone	0
Ghanshyam Ahir	2021-06-19	4	This app was nice comunicate whith us freinds, relatives everyone i like this app so much	0
Naveen kumar DM	2021-06-10	5	Best Online platform for teaching compared to other notorious apps..	0
shreeya fowdar	2021-06-15	3	I cant get virtual backgrounds and it only 40 minutes 😫	0
Kalai Selvi	2021-06-11	5	It's nice to use and in this app we can speak many people I love this app and I am using it for online classes but I am a student and I am using Mobile phone for online class on that I don't how to record a meeting so please change a setting to all people can record a meeting	1
M Insane	2021-05-21	1	Facing a lot of problems ....Although my app is updated but still I'm not mangae to take class properly ...	0
Shekar. Reddy	2021-05-12	1	No virtual back ground option very bad	0
Shafiul Muznabin	2021-06-29	4	Evething is good except 40 minutes time limit 👍	0
Tanu Dua gumber	2021-06-09	5	Excellent application for online classes.	0
Emmanuel Tan	2021-03-24	2	"It was ok, I just felt like rating it 2stars. Whenever I have a slow wifi connection and the teachers sees me lagging then after a second my screen turns black (in the point of view of the teacher), He then says ""open your camera!!"", even though my video is on, its black for them. They cant let me explain, same goes for my classmates. Can't you at least put something on their screen and they could see ""slow connection"". I've been suffering from this for 2 semesters."	67
Technical Tube	2021-07-07	1	Minor bug fixes update take 35 mb?	0
Sharda Dhannani	2021-07-06	3	It's a good ....app but not able to update it.....	0
Sudha Kumari	2021-04-12	3	I gave it 3 stars because there is a glitch that if you are trying to join a meeting just before it start and it is showing that waiting for the host to start this meeting and it starts then it does not join you have to rejoin and thats really annoying cause I have to enter the password again	3
Mohammed Farhan	2021-06-14	5	Sometimes the camera stuck......	0
Sandra Sarazin	2021-06-08	5	I can never find where to turn on audio@	0
XERO SPAWN	2021-04-14	2	There's no pinning option while searching for member in the meeting. How can i search a person inbetween 500 people and pin, it's so difficult. Add pinning option in search, there's only chat option available.	2
Jb Prasad	2021-07-01	3	Why Can't I record Zoom meetings via My mobile phone? 😐😑💔	0
Nafisha Begum	2021-04-23	3	Its good, but sometimes others could not hear me or see me on the camera, But sometimes it hangs so much that I couldn't enter in the	0
Simran Kaur	2021-07-05	4	Good app but I can't use virtual background 😕😕	0
Desai Krish	2021-05-01	1	Plz gave option to stop auto rotate in zoom.	0
Jay Dreamer	2021-03-01	1	Had issues on multiple occassions. Having to re-sign in time after time, audio cuts out, video cuts out, deleting app and reinstalling. Not sure why its just zoom that I have issues with. For context, my cache is cleared prior to every zoom meeting, my internet is fantastic and have had no issues with other video calls on other platforms.	44
Catherine B	2021-02-09	1	worst app, it's always took too long to load when i join a specific meeting and the app keeps on crashing when i tilt my phone, it should have a option if we want to rotate the screen. The video is inverted that's why it so hard to understand some words. Zoom should have its own loading site when clicking links and lots more.. Bad experience with this app.	148
Carlos G	2021-04-25	5	It is appropiate for any situation. It really made a different in Education in times of covid.	0
Angela Fields	2021-01-14	4	I have not yet used all of the features the app offers because I simply did not know they were available or I did not know how. I have been using the app for nearly 12 months now for medical appointments and other meetings. I am impressed with how little memory and space it uses on my phone. I do not have any experience with similar apps though so I cannot offer a comparison.	89
P. K.	2021-02-26	2	For some lectures, Even though I have a very strong high speed internet connection, I'm not able to connect to Meeting. Also, if get connected then, suddenly I get disconnected in between my online lectures... Please zoom improve your app, I've missed 6 lectures so far because of you! The interface of the app is very boring, laggy, and hard to operate kinda...I always get bored looking at the screen where as Microsoft team and Google meet are very good and refreshing interface having apps.	78
Jonathan Hernandez	2021-03-01	1	"An insult to modern day webcam technology. The way to turn on audio is overcomplicated and redundant. Instead of just clicking a button that turns audio on, this garbage app forces you to ""call in"" to the meeting using your phones call service or other complicated use of it. Whoover thought this was a good idea needs to be working at mcdonalds as they have no use in technological work fields."	15
Dibyak Ghosh	2021-02-06	4	This app is overall awesome. But there is few problems that it must be updated in a way that the video must not be off whrn the screen is minimized when required. Another thing is that it must be allowed to share sound during screen share in Android system. Also there must be positive as well as negative reactions.	870
Christina Simula	2021-01-28	5	I had a problem in the beginning trying to figure out how to use the zoom app. However (I'm still learning how to use zoom) I find this app extremely helpful, it has definitely made my life easier! Instead of missing time from work, family & friends I just hop on zoom in the comfort of my own home or whatever I may be at the moment not having to take the extra time to travel to & from a meeting! The more I use zoom, the more I appreciate the freedom this app provides!!	49
Paul Sparkone	2021-03-04	3	Vastly superior audio quality compared with WhatsApp, but... Heavy on data usage and battery drain. Also picks up background noise and converts it to audio distortion on call (probably fair to call that user error for being in a noisy environment during calls). Am generally very happy with Zoom so far. Each time WhatsApp messes around, it is Zoom that I first turn to.	40
umesh choudhary	2021-05-01	3	I have given 3 stars out of 5 because it consume a very high rate network I have 3 classes of 1 hour each and after the class the whole network is used by 100% so i request you to please do. Something of net consume but otherwise this app is good for meeting	0
Mahiba Hassan	2021-04-21	5	This app is amazing! You can set number for how many hours you want to talk. Up to 100 people can join why isn't Whatsapp like that I like this app and the new update	0
Protozone LIVE	2021-04-21	1	Atleast give 1 hour room in one go. What's with 40 minutes....lacking behind logic.	1
Rajpritam Chetia	2021-07-07	1	Can't enter the class .i have tried half and hour but nothing happend.I have very good internet connection also.For this i got scold by my teacher	2
Tushar Kumar	2021-02-08	3	Overall app is too good.. even I'll say it's amazing, but I'm unhappy about this app that even I have installed the latest version of this app but unable to get the option for virtual background.. DEVs you should fix this and this problem is the reason for three stars rating... Hope you'll fix this problem as early as possible...	107
Aarushi Sugandhi	2021-05-13	3	It's nice but I don't like it cause I have to do online school in it and if there wasn't an app like this we wouldn't have any school during the pandemic	0
pragyan gautam	2021-05-14	1	this a very very third class app and his audio so discussting.	0
MARIA ANTONY RAJ	2021-05-31	3	Please rise the time 40 min to 60 min In zoom	0
Sai Kumar	2021-05-14	5	It is good but it consumes more data please fix 1 hour 200 mb	0
Lindsay Campbell	2021-04-11	5	Awesome that you can have meetings and have many there. Audio and visual work good. Just a great way to communicate	1
Janki tiwary	2021-05-03	4	It is a very good app for students during lockdown they can learn online but only one bad thing that it take a 200mb or more to attend metting of 45 minutes i say to zoom to make this problem end in its next update	0
Anita Gupta	2021-05-31	2	My network is very strong i can use youtube but when i use zoom it automaticaly disconect and due to this i am unable to attend my classes . So please do something about this.	0
Emmanuel Obira	2021-07-07	5	Cool app for students,no problems	0
Anthony J	2021-03-06	1	3/5 have multiple problems with this app, the windows app, the ios app, doesn't matter, the licensing thing stupid, you can't have an alternate host open a meeting in an emergency if you can't make it without all these pre-configured steps, which is really stupid. Also I had setup a meeting to make sure everything was right I got the alternate host to start the meeting which worked , then I ha it setup for members to auto join the session, that didn't work I spent $300/yr on this not worth it!	142
Cute Girl	2021-06-28	5	This is so amazing app and also very helpful specially for students thnx for making this amazing appp😁😁😁😁	0
Vandana Somsetwar	2021-07-07	5	Nice app but some bugs are there	0
Nimrat the diva	2021-04-15	4	It's a great app for students as well as teachers because in lockdown students can not go to school and school staff conduct zoom classes so it's a good achievement 👍👍	0
YUG TRIPATHI	2021-04-27	3	Just add virtual background to all Android mobiles	0
Derek Mecham	2021-03-07	1	This app would not accept the meeting ID when calling in, let alone the passcode and did not give a second chance. As connecting to a meeting is the sole purpose for the mobile app, this 1-star rating reflects how poorly this app performed its intended function after multiple attempts. The desktop version with phone call-in worked as expected.	115
Malladi Lakshmi	2021-07-05	5	It is very nice but it is sticking so it is very problem 😐😐😐	0
Hannah Valluru	2021-05-22	5	great and user friendly app..	0
Barbara Berryman	2021-04-18	5	I love it! It's clear, optimal, and very simple to work with. Perfect for online clutzes such as myself. I know I'm not the only one.	1
Aditi Rani - 04	2021-07-08	4	It is very nice for online meetings......we loved it,😄😄🙄🙄	0
Fern Silvernagel	2021-03-25	5	"I really appreciate Zoom! I have only one issue. Can you PLEASE make the ""Unmute"" & ""Stop Video"" icons/buttons in the lower left screen fixed as visibly ON all the time (as opposed to currently fading off) so folks can find them quickly in a meeting. You'd truly make millions happy if you did this on your next update. I'm sure this feature update will be a welcomed newsworthy event!!"	20
Parames Wari	2021-07-09	1	This app not working for last few days. Worst app.	0
kiran shetty	2021-05-29	1	Unable to sync my contacts with zoom	0
गजानन टी स्टॉल	2021-05-20	1	Very worst app I face always passcode problem.	0
Abhijeet Darade	2021-07-01	1	Consumes a lot of battery and also asks for useless permissions😓	1
Mercy Salinas	2021-06-01	5	It's very important Apps especially nowadays. We can't go to Church because of the Pandemic.thank you Zoom	0
DL Roland	2021-02-08	3	3 stars because In your new update the 'raise hand' now features a yellow or beige hand. Does any one else is have trouble seeing these hands raised when they are against a light colored background, there is little or no contrast. Do you realize how many walls are painted beige or pale yellow. Please tell me if I can get the blue hand back.	138
Deepa Vishwesh	2021-03-25	4	Am using premium membership. I like this app much for my profession.... can view all.... only one problem... sometimes in between the meeting automatically zoom got disconnected and reconnected again. Clients get disappointed for that. No net issue. Pls check and tel me the solutions... I reinstall my app.... stil the same prob If I change my device, then also the same issue came.	37
Michael Winkler	2021-02-08	3	"Thanks for enabeling ""original sound"" on the android version as well, but for teaching music online this is not enough yet. We need: - full manual controll for audio input level - raw sound coming through (compression might be ok, but s ZERO manipulation of volume, and NO noise reduction is totally necessry for teaching music online professionally!)."	52
Wellen Lee K.L	2021-06-13	2	not sure why realme phone don't support the background filter	0
Gregory Smith	2021-05-25	4	The connection kept dropping during meeting and was asking for rating before it had finished the Zoom Meeting	0
july	2021-05-11	2	I think it is good app but when I don't use ear phones there is a icon of sound but click on that the icorn changes and there is icon but there is x and after my phone is of and on of and on and I can't atend my classes properly I am writing this after my class and upgraded it too but nothing happend	0
Tanisha Gogna	2021-05-04	5	It is an awesome app very helpful especially during lockdown	0
Mr. Savani_ official	2021-04-20	3	Your app in discriminate between android and iOS you should also give the option of viewer background in android also and many internal problem of video quality and voice if you upgrade this so much proud by us and excellent app	0
dinesh raval	2021-06-28	1	Dddddygfdrgfr element Kelly just Krueger the same the same the same the same the same the same the same the same the first to review my attached CV and a great weekendr to review this and a great weekendr the same and let you down as a whole new level and let you down for a few weeks ago about my attached cover the same a few days to get the first to comment and a great weekend too and I am not a few weeks back and forth to get a great weekend and a half hour or so ago about my attached cover a	0
Gbe Nother	2021-02-18	5	Easy to use as a receiver, but too complicated to set up as a sender, at least to my techno-challenged brain. Works well technically, is relatively glitch free, and (for now at least), unencumbered by advertising. Could this set of features be translated to crypto? I mean, use end to end encryption to ensure privacy?	27
Nena Okyo	2021-04-30	5	Very automatic and clearly in screen	0
Sarmista Chatterjii	2021-02-21	1	Couldn't thank u more! It's the worst Webinar experience that I ever had!!!The App got disconnected every othr second umpteen+++ no.of times that 1can ever imagine!!! Just had a SHEER WASTE OF TIME & MONEY!!! Before downloading I was a bit skeptical upon reading the reviews! Again being optimistic took it to be a network issue at the users end.However, it seems the reviews are not completely baseless... however wasn't able to appeal to the Company/team's to earnestly resolve the Issues pointed.	111
Bilender Kundu	2021-07-01	3	Nice but pic quality is low	0
Sagar Andhale	2021-04-27	5	It is very nice and helpful app for education 🆗	0
39 Samiksha Kalra X A	2021-02-13	3	I am highly disappointed with this app because I am unable to sign in after so many attempts, and it's just not right... Needs to be changed... Request the team to look into this that people donot face problems in signing in!! Also it shows so many errors in case we have a bit low connectivity.. That's why 3 starts else deserves much better	50
DB COOPER	2021-03-24	5	Pretty good. Mostly works as expected, usually clicking on invitation links is all it takes to join meetings. Occasionally (on my phone) can't tell whether the video and sound are on or off, losing 1 star. But it IS free, ad-free, and works. Better even than many pay of it's to use competitors. Which takes it back to 5 stars. 👍🏽😎	109
fatima Habib	2021-06-28	5	Needs to improve, more and more. I'm rating now(to Zoom Cloud Meeting). Next time I won't, ok?	0
Birendra Kumar	2021-04-23	5	Very nice must download .... Very useful for online classes...	0
Hot Milk	2021-04-12	1	Don't connect to audio makes you deaf and still keeps you mic on. There should be an option on the launch screen for auto mute, not don't connect to audio.	3
siddu raj	2021-06-18	5	This is a very usefull to online classes this is good app for all	0
Stephanie McCandlish	2021-02-09	1	I tried using this app for appointments with my counselor, she sends me the link to appointments that she setup through the app at 4pm Thursday & Zoom won't let me join them because Zoom changes the appointment times to a previous date & time. As a video chat app, I am highly disappointed. I've reached out to the app developer who refuses to attempt to fix this problem. Would highly NOT recommend.	87
Manjula M	2021-06-10	5	Auesome app used more from lockdown and had a wonderful experience	0
Pankaj chandrikapure	2021-07-05	5	Why the emojis library is not opening	0
Ellen Zamaria	2021-04-15	5	I've made a lot of user errors when using this app. However the app itself is always consistent, predictable, and reliable.	1
Nayan Kumar Roy	2021-05-02	4	Awesome app and I think this app is the mostly used app nowadays.	0
Turfa's cute mind	2021-04-12	5	This app is the best. Specially for students & teachers. In this pandemic we have online classes. I like this app. This is so useful app	1
Retta Flagg	2021-06-08	5	Changed my life during the pandemic. Recommend for meetings and chatting with friends or family.	0
Nang Seng	2021-04-25	5	It's so useful and I have been using it since the first wave of covid. Even I couldn't go to school and study,this app is so easier than ever to study online.	2
Maharshi	2021-05-01	1	There is no recording option as like in Google meet.	0
malak kharboutli	2021-04-22	5	I LOVE USING ZOOM IT IS BETTER THAN GOOGLE MEETING!!!!!!!	1
Marisa Tarride	2021-05-20	1	Terrible connection all the time!	1
Tanisha Tamarana	2021-07-07	1	Worst app never seen before always it shows network problem	0
sue maria	2021-06-12	5	Volume goes low at times.	0
sk hussain	2021-07-08	5	So nice app im lessing always in this zoom aop	0
deep Raman	2021-04-25	4	Not so good everyday my class disconnected after 2 -3 minutes my Internet connection is too good but its happened	0
Carla Bain	2021-03-20	4	Love having zoom appreciate being able to talk to family and friends during pandemic. Keeps everyone safe, can still attend weddings, religious events. Wish time limit a bit longer, had one complication during wedding, bride paid for 300 guests, but still blocked joining at 100. Very upsetting and challenging to fix. Need to remedy that.	16
Madhuri Mudiraj	2021-04-17	4	I want zoom to add some features which helps students not to miss any class As soon as link of meeting comes i want zoom to save the timings and give notification that class has been started so that students can be benefitted	1
Syed Khaleel	2021-06-25	3	ZOOM please Provide 2x speed in zoom recorded meetings. It will surely benefit you	0
Bouke Bergsma	2021-02-21	1	I've been trying to help my mom get on Zoom. All she knows to do with a phone is hold it to her head. She cannot work with a phone while looking at it, at least not while calling. Let alone she use a bluetooth headset. It just won't work. But ZOOM for Android is so atrociously bad... You CANNOT set it to use the bottom mic and give normal phone-like audio out, so you can use it like a phone to do an audio-only phone-like call. You CANNOT get it off full blast speakerphone and give normal audio out. You CANNOT disable the mode where at the slightest touch you go into the save driving mode even though you're not in a freaking car. It is bad. It is really really really bad. It is so frustrating because it is so much better on Windows. Well, obviously not even close to Skype or Teams, but at least it has breakout rooms and easy mic/speaker device selection. Why is there no mic/speaker device selection on Android? WHY? And why am I pretty much the only one missing this? Being able to use it like you use a normal phone makes so much sense for audio-only calls. This is a really weird thing to get THIS wrong. It's ridiculous that a platform THIS world-class gives android users THIS bad an experience. What if I want to walk down the street while on a call and I don't have a headset. Do I really need to keep the phone in front of my head like an idiot the whole time? Sorry for the rant but this is totally frustrating. It's like on Android they dumbed it down to a toddler teleconference device. It's driving me crazy.	48
Andre Allen	2021-04-22	5	It's needed in times like these,!	0
Fakhra Fiaz	2021-05-05	1	What a great app I am a student and this is the best way to study online	0
Ntebogiseng Ramosi	2021-06-16	5	Best for me but the signal was bad	0
Ann deSouza Kennedy	2021-04-13	5	I use Zoom twice a week for meetings. It is clear and easy to log into if you get the Zoom number and pass word ahead of time.	1
Amy Vehill	2021-04-02	1	I'd give it zero stars if I could comment.... so I have one to share my experience. So far this app doesn't work at all for me. Who I'm meeting with (once on a monthly basis) can't ever hear or see me without a bunch of... whatever. I think the set up instructions are missing something important. I've uninstalled and reinstalled 3x already. Still have problems.	1319
PANDURANG More	2021-07-06	5	Super app .but when I updated it it was changed	0
Indian boy	2021-04-13	5	ZOOM is best meeting and online video call, online class and excellent service, best video quality and audio experience but my problem is it takes bit of space which fulfill's the storage.	1
Priyanka	2021-03-25	2	Even after watching that a lot many people had replied as what I too want to say, but I saw that there's no improvement. The very most major problem suffered by me or I thing by everyone while using the application is that the network connection is allset but still the zoom meeting closes the meeting/class. I want that all the reviews should be 5 starred but that could only be possible if the editors do.	805
Manoj Kumar M	2021-04-29	1	In update they say virtual background came for android but it is not working on my mobile phone of version android 10 Many bugs are there Sometimes even when password is right we cannot login	0
Lal Sahab Singh	2021-04-06	2	I am facing a lot of trouble with this app. Every time I join the meeting I am not able to stay in in the meeting for more than 5 minutes even my internet connection strength is excellent. Rest of the things are good. Please fix this problem as soon possible bcz I am a student and I was attending my online classes when this all happened.	382
Amarjit Kaur	2021-05-05	4	Can't download the emoji library very disappointing.	0
Lai Leng Wong	2021-05-26	4	Today 26th May Zoom not so good. Many disconnection	0
Shiva Prayag	2021-05-18	4	Super experience very good video quality	0
Caren Little	2021-05-05	4	Good experience, froze every once ans a while	0
Pardeep Singh	2021-07-08	1	Whenever I m join my class on jio sim internet then this app never works plaese zoom app solve this issue please	0
Divij Pewa	2021-02-18	3	Vey nice but its hard to learn today or tomorrow . I learnt very thing and very difficult for kids now in the pandemic meet is easier to use as compared Video quality is not good sound quality is 50 to 80 percent nice but still need some improvement. U can even make zoom the best app in the world 🌎 nearly 500 million insane 😳 but the thing is quality both sound and video quality need some improvements then the app is the best app.	49
Prudence Julius	2021-04-19	5	I enjoy it, helps to connect people where ever you are in the world. Very nice and helpful. Just that network disturbs sometimes.👍	5
Luqman Dogar	2021-05-29	5	I love this app but today it's not working I don't know why	0
Aryan Srivastava	2021-02-19	1	There should be an option to search within the videos of different participants. PLEASE ADD THIS FEATURE TO GET 5 STARS. PLEASE ADD IT....... Review readers, I would suggest Google meet. The don't listen to our reviews. Are you reading, your ratings are getting down. Why you people are not doing anything????? Seriously, cannot be called the cream of online meeting apps and webinars!!!!	32
Gwen Phillips	2021-04-13	5	I have found that zoom has been great for me after I learned some of the basics. I am still learning how to operate it but I am able to communicate.	3
Rynae Lockwood	2021-03-04	1	It's so bad, if i could give it zero stars I would. on MANY Eacations it has buged out as in someone was to quiet becase the mics are always like that and when I put my headphones on the mics decide to go full on blast mod were I can barely hear any one because my eardrums are blasted out. I DON'T think you should get this app, but I haven't done it on my phone yet. Maybe it is better on your phone??? Idk but if you have it on your computer, I'll prey that your eardrums aren't blasted out yet.	149
Carol Morris	2021-01-17	4	I've used this app to talk with high school friends during the COVID-19 shutdown. I like it because we have one friend that lives across the country, so we have a chance to physically see how he's doing. Since my previous review I've been on Zoom twice on Thanksgiving with friends and family. And another to celebrate a family members 80th birthday on January 15th. So I'm definitely enjoying Zoom. It makes being single during a pandemic much more bearable.	81
Action studios Studios	2021-04-15	1	On Android unable to see meeting details, recurring section is useless as it does not have any details. Not an enterprise app anyways where basics are not even met.	8
Learn cooking with RK	2021-06-15	3	Zoom takes a lot of battery and my device heats up	0
Duncan Mellor	2021-03-13	3	Good but when in a meeting with 5 people you only get 4 tiles per screen yet your own tile is always tile number 1 you have to manually change screens to see number 5. Let your tile be moved or set it as the last tile. Seeing myself but not a friend is very frustrating. I would not recommend this app for anything other than presentations where seeing the other participants is not needed.	61
Gemma Wilson	2021-03-25	5	Amazing. So pleased to have this on my phone. Being able to access meetings so easily has been a miraculous thing during lockdown especially. The app is extremely easy to use, meaning it can be used by old and young alike. Never had an issue. Really glad that this platform exists.	84
Shubham Zete	2021-05-25	5	This app is wonderful it is best for online meeting	0
Regina Gooden	2021-02-14	3	Luv it!!! It's a lifesaver in this Pandemic!!☺👍🌺 But...That tiny-winy screen is bothersome when on with just 1 person. I liked it muuuuch better b4 this updated screen alteration, where the visuals were side-by-side. It's ergonomically painful to keep your head down for hours in meetings with one person looking down into the right corner where their passport-sized picture of them is. Make me walk away wth a neck-ache! 😥 Otherwise It gets a 5 star!! Because I luv the Ingenuity of ZOOM!!😊🌺👍	54
karen oldfield	2021-04-21	5	It has allowed me to view many informative programs given by many organizations in the subjects I'm interested in. Plus I can have conversations with multiple people in my family.	0
Vadivelu Vijayakumar	2021-07-03	5	Pas. Joshua in Hatton doing a great ministry. Very powerful testimony and serving the Lord and reaching out lost.	0
Abhishek Goudcharla	2021-02-23	1	The mic and video should be provided in the slot where chat and raise hand options are given. Most of the time we hold devices in our hand ,if anything touches the sceen where these options are provided ,it is going to be a huge mess while in a meeting. The mic doesnot disable itself hen speaking a call ,it will capture the sound.	32
Progressive Discussions	2021-04-03	3	My only problem with zoom and it is a big one is that every time I join a zoom meeting the volume in my Android phone is instantly lowered to the bare minimum, even though all my volume controls are up to the maximum. Plus all of my Bluetooth devices are turned off. Zoom should add the feature of live streaming and recording meetings.	97
Sahil Nigam	2021-04-22	1	I have a smart tv less than 5 android version system. And problem is ,there is no option to join a meeting ... if you have less than 5 version Useless for me ....	0
